,product_id,name,price,order_count,shop_id,shop_name,revenue
1697,114524154,Quạt bàn AC ATF01A125 - Xám,549000.0,1,944721,FPT Shop Official Store,549000.0
1698,114524151,Nồi chiên không dầu kết hợp hấp MAGIC ECO 7 lít S07 - Đen,4490000.0,0,944721,FPT Shop Official Store,0.0
1699,114524150,Nồi chiên không dầu kết hợp hấp MAGIC ECO 5 lít S05 - Đen,3990000.0,0,944721,FPT Shop Official Store,0.0
1700,114524149,Nồi chiên không dầu kết hợp hấp cao cấp MAGIC ECO 12 lít S12 - Đen,5190000.0,0,944721,FPT Shop Official Store,0.0
1701,114490545,Máy hút bụi đệm giường Deerma CM800 - Trắng,690000.0,0,944721,FPT Shop Official Store,0.0
1702,114489169,Máy lọc nước Karofi KAQ-P95 - Xanh,6290000.0,0,944721,FPT Shop Official Store,0.0
1703,114489166,Máy lọc nước R.O Hydrogen Karofi 10 lõi KAQ-U95 (Không tủ) - Trắng,5290000.0,2,944721,FPT Shop Official Store,10580000.0
1704,114489164,Máy lọc nước Karofi 10 lõi KAQ-O07 - Trắng,5190000.0,2,944721,FPT Shop Official Store,10380000.0
1705,114489163,Máy lọc nước nóng lạnh R.O Hydrogen Karofi Optimus Duo 8 lõi O-D138 - Đen,6490000.0,0,944721,FPT Shop Official Store,0.0
1706,114366813,Máy hút bụi cầm tay Deerma DX900 - Xanh,669000.0,0,944721,FPT Shop Official Store,0.0
1707,114343222,Quạt sạc Sunhouse SHD7116 - Xanh,1390000.0,2,944721,FPT Shop Official Store,2780000.0
1708,114343221,Máy rửa bát độc lập 11 bộ Galanz W45A3A401M-0E1(B) - Đen,6990000.0,2,944721,FPT Shop Official Store,13980000.0
1709,114309568,Nồi cơm điện nắp rời Goldsun 1.8L GRC5100 - Trắng,599000.0,0,944721,FPT Shop Official Store,0.0
1710,114309566,Máy xay thịt cối thủy tinh Mishio 1.8 lít MK-135 - Bạc,579000.0,0,944721,FPT Shop Official Store,0.0
1711,114309565,Máy massage cầm tay Kachi MK-340 - Đen,499000.0,0,944721,FPT Shop Official Store,0.0
1712,114296504,Cây nước nóng lạnh Mutosi MD-200 - Trắng,2790000.0,0,944721,FPT Shop Official Store,0.0
1713,114295141,Máy hút bụi cầm tay Deerma DX115C - Đen,530000.0,0,944721,FPT Shop Official Store,0.0
1714,114295139,Máy hút bụi cầm tay Deerma DX700S - Xám,790000.0,4,944721,FPT Shop Official Store,3160000.0
1715,114295136,Quạt sạc Xiaomi Rechargeable Mini Fan - Trắng,569000.0,0,944721,FPT Shop Official Store,0.0
